#   fault No. , centroid(lon,lat,z[km]), node1(lon,lat,z[km]), node2(lon,lat,z[km]), node3(lon,lat,z[km]), mean vertex length(km), area(km^2), strike(deg) , dip(deg)
44	  178.127876	  -39.209648	 -9.71585294	  178.086998	  -39.246228	  -10.000000	  178.185597	  -39.223388	   -9.147559	  178.111036	  -39.159305	  -10.000000	     9.47	    38.66	    12.84	     6.25
45	  178.164514	  -39.172951	 -9.44604829	  178.185597	  -39.223388	   -9.147559	  178.196918	  -39.136142	   -9.190586	  178.111036	  -39.159305	  -10.000000	     9.09	    34.90	     8.71	     6.60
46	  178.149441	  -39.265064	 -9.38372708	  178.185597	  -39.223388	   -9.147559	  178.086998	  -39.246228	  -10.000000	  178.175747	  -39.325550	   -9.003622	    10.67	    47.44	    11.74	     6.18
47	  177.572715	  -40.674362	 -6.76836080	  177.517669	  -40.653678	   -7.217785	  177.564946	  -40.720557	   -6.701250	  177.635518	  -40.648821	   -6.386047	     9.47	    38.20	    16.14	     5.03
48	  177.590359	  -40.539467	 -6.78070005	  177.547086	  -40.492891	   -7.035598	  177.567268	  -40.579655	   -6.980473	  177.656745	  -40.545825	   -6.326029	     9.76	    39.83	   354.22	     4.71
49	  178.373711	  -39.054375	 -7.45023377	  178.385960	  -39.107701	   -6.977152	  178.427338	  -39.028694	   -7.053907	  178.307851	  -39.026697	   -8.319642	    10.41	    46.16	    26.55	     7.65
50	  178.374630	  -39.000148	 -7.84952356	  178.427338	  -39.028694	   -7.053907	  178.388686	  -38.945020	   -8.175021	  178.307851	  -39.026697	   -8.319642	    10.61	    48.16	    33.48	     8.16
51	  178.548714	  -38.981587	 -6.37697807	  178.615787	  -38.968126	   -5.912533	  178.498872	  -38.960184	   -7.041421	  178.531475	  -39.016420	   -6.176980	     8.73	    30.66	    42.52	     7.87
52	  178.554184	  -38.941848	 -6.69129610	  178.615787	  -38.968126	   -5.912533	  178.547904	  -38.897203	   -7.119934	  178.498872	  -38.960184	   -7.041421	     9.44	    37.60	    36.53	     7.35
53	  177.305831	  -40.752402	 -8.48650104	  177.251511	  -40.742958	   -8.935428	  177.310944	  -40.800099	   -8.278165	  177.355023	  -40.714123	   -8.245911	     9.23	    35.91	    19.64	     5.49
54	  177.285189	  -40.707189	 -8.76909790	  177.249045	  -40.664455	   -9.125955	  177.251511	  -40.742958	   -8.935428	  177.355023	  -40.714123	   -8.245911	     9.54	    38.58	    13.12	     5.05
55	  177.417136	  -40.746183	 -7.67895072	  177.422944	  -40.799655	   -7.438601	  177.473459	  -40.724739	   -7.352340	  177.355023	  -40.714123	   -8.245911	    10.19	    44.28	    21.66	     5.24
56	  177.518692	  -40.699664	 -7.09045875	  177.517669	  -40.653678	   -7.217785	  177.473459	  -40.724739	   -7.352340	  177.564946	  -40.720557	   -6.701250	     8.31	    29.73	    15.67	     5.08
57	  177.594267	  -40.144204	 -8.14651205	  177.668791	  -40.119656	   -7.667872	  177.516917	  -40.109088	   -8.908019	  177.597108	  -40.203816	   -7.863646	    12.27	    64.34	    23.50	     5.73
58	  177.239698	  -40.470546	 -9.45722235	  177.262493	  -40.519631	   -9.178890	  177.287359	  -40.432607	   -9.192777	  177.169243	  -40.459366	  -10.000000	    10.25	    45.41	    13.39	     5.09
59	  177.451355	  -40.328313	 -8.44991699	  177.485831	  -40.363522	   -8.078218	  177.464413	  -40.291737	   -8.501114	  177.403830	  -40.329665	   -8.770419	     7.59	    24.43	    23.54	     5.02
60	  177.400994	  -40.114839	 -9.77874398	  177.353841	  -40.135067	  -10.000000	  177.430184	  -40.147880	   -9.336232	  177.418942	  -40.061556	  -10.000000	     8.74	    30.65	    34.47	     6.13
61	  178.988718	  -38.587435	 -3.87194065	  179.032309	  -38.552267	   -3.420386	  178.924701	  -38.570763	   -4.584649	  179.009151	  -38.639247	   -3.610787	    10.05	    43.54	     4.23	     7.17
62	  178.974833	  -38.546167	 -4.09644325	  178.924701	  -38.570763	   -4.584649	  179.032309	  -38.552267	   -3.420386	  178.967480	  -38.515447	   -4.284295	     7.96	    25.20	    14.35	     7.65
63	  178.436408	  -39.557291	 -5.98863879	  178.492249	  -39.514313	   -5.654553	  178.378925	  -39.547392	   -6.506674	  178.438026	  -39.610140	   -5.804690	    10.24	    43.47	    17.35	     5.86
64	  178.957775	  -38.858541	 -3.73607508	  178.982173	  -38.815636	   -3.689026	  178.917479	  -38.855823	   -4.131640	  178.973671	  -38.904152	   -3.387559	     8.11	    26.12	    20.77	     6.64
65	  178.876603	  -38.879178	 -4.35628934	  178.877866	  -38.924210	   -4.073738	  178.917479	  -38.855823	   -4.131640	  178.834464	  -38.857486	   -4.863490	     7.97	    27.21	    28.97	     6.64
66	  178.923008	  -38.894735	 -3.86431239	  178.917479	  -38.855823	   -4.131640	  178.877866	  -38.924210	   -4.073738	  178.973671	  -38.904152	   -3.387559	     8.08	    27.88	    29.20	     6.22
67	  178.747427	  -38.601673	 -6.49620195	  178.808990	  -38.571277	   -5.886022	  178.699110	  -38.572170	   -7.137777	  178.734165	  -38.661546	   -6.464806	    10.67	    48.06	    12.94	     7.62
68	  178.840482	  -38.258665	 -7.96192437	  178.807377	  -38.312005	   -8.005200	  178.897784	  -38.232833	   -7.361156	  178.816250	  -38.231136	   -8.519418	     9.37	    32.60	    25.05	     9.95
69	  178.957826	  -38.774205	 -4.00805286	  178.898989	  -38.779806	   -4.564402	  178.982173	  -38.815636	   -3.689026	  178.992305	  -38.727150	   -3.770731	     9.40	    37.48	    10.59	     6.42
70	  178.838046	  -38.800622	 -5.04968673	  178.898989	  -38.779806	   -4.564402	  178.780695	  -38.764542	   -5.721169	  178.834464	  -38.857486	   -4.863490	    10.71	    49.37	    19.18	     6.41
71	  177.170064	  -40.592283	 -9.79203948	  177.227830	  -40.594982	   -9.376118	  177.148493	  -40.546824	  -10.000000	  177.133863	  -40.635020	  -10.000000	     9.20	    36.30	     7.30	     4.86
72	  177.203578	  -40.631497	 -9.50069131	  177.249045	  -40.664455	   -9.125955	  177.227830	  -40.594982	   -9.376118	  177.133863	  -40.635020	  -10.000000	     9.12	    34.76	     8.49	     4.94
